Datum,Klantennummer,Artikelnummer,IsLeeggoed,Omschrijving,AantalGeboekt,Basiseenheid,OmzetInEuroNaKorting,TotaleKorting
2016-07-15,101492,1004979,false,Troubadour Magma 24/33cl,48,FLES,45.24,0
2016-07-15,101492,1004993,false,Ter Dolen Tripel vat 30L,1,VAT,70.56,0
2016-07-15,101492,1005054,false,De La Senne Taras Boulba vat 30L,2,VAT,142.67,0
2016-07-15,101492,1005365,false,De Dochter vd Korenaar Belle Fleur IPA 24/33cl,96,FLES,132.17,0
2016-07-15,101492,1006074,false,Ter Dolen Armand vat 15l,6,VAT,232.86,0
2016-07-15,101492,1006093,false,Préaris IPA 24/33cl,96,FLES,90.13,0
2016-07-15,101492,1008522,false,Strong Bow Apple Ciders Red Berries,240,STUK,166.34,0
2016-07-15,101492,1008523,false,Strong Bow Apple Ciders Elderflower,192,STUK,157.84,0
2016-07-15,101492,E1180,true,"Leeggoed € 11,80",2,STUK,23.6,0
2016-07-15,101492,E210,true,"Leeggoed € 2,10",-10,STUK,-21,0
2016-07-15,101492,E3000,true,"Leeggoed € 30,00",4,STUK,120,0
2016-07-15,101492,E450,true,"Leeggoed € 4,50",13,STUK,58.5,0
2016-07-15,101492,E6000,true,Leeggoed € 60,4,STUK,240,0
2016-07-15,101492,E650,true,"Leeggoed € 6,50",-5,STUK,-32.5,0
2016-07-15,101492,E700,true,"Leeggoed € 7,00",2,STUK,15,0
2016-07-15,101492,E800,true,Leeggoed € 8,-2,STUK,-16,0
2016-07-15,102017,1001440,false,Boon Kriek Mariage Parf. 12/37.5cl,36,FLES,90.13,0
2016-07-15,102017,1001465,false,De Troch gueuze 24/25cl,48,FLES,23.07,0
2016-07-15,102017,1001528,false,"Oud Beersel Gueuze 12/37,5cl",72,FLES,160.83,0
2016-07-15,102017,1001530,false,"Oud Beersel Kriek 12/37,5cl",24,FLES,69.49,0
2016-07-15,102017,1001969,false,Duchesse De Bourgogne 24/25cl,48,FLES,37.72,0
2016-07-15,102017,1001982,false,De Graal Triverius 24/33cl,24,FLES,16.94,0
2016-07-15,102017,1001996,false,Avec Les Bons Voeux Dupont 12/75cl,36,FLES,75.61,0
2016-07-15,102017,1002017,false,Echte Kriek Verhaeghe 24/25cl,48,FLES,34.57,0
2016-07-15,102017,1002045,false,De Ranke Guldenberg 24/33cl,120,FLES,107.65,0
2016-07-15,102017,1002177,false,La Bière Darbyste 12/75cl,84,FLES,195.99,0
2016-07-15,102017,1002210,false,La Moneuse 12/75cl,48,FLES,112.3,0
2016-07-15,102017,1002357,false,Rochefort 10 24/33cl,48,FLES,69.33,0
2016-07-15,102017,1002358,false,Rochefort 6 24/33cl,72,FLES,61.55,0
2016-07-15,102017,1002359,false,Rochefort 8 24/33cl,72,FLES,70.01,0
2016-07-15,102017,1002366,false,St.Bernardus Abt 12 24/33cl,48,FLES,45.89,0
2016-07-15,102017,1002368,false,St.Bernardus Pater 6 24/33cl,48,FLES,27.97,0
2016-07-15,102017,1002387,false,Saison d'Epautre 12/75cl,48,FLES,112,0
2016-07-15,102017,1002440,false,St.Bernardus Tripel 24/33cl,72,FLES,55.46,0
2016-07-15,102017,1002540,false,De Ranke XX-Bitter 24/33cl,120,FLES,97.77,0
2016-07-15,102017,1004636,false,"Avec Les Bons Voeux Dupont 24/37,5cl",72,FLES,84.88,0
2016-07-15,102017,1004945,false,De Ranke Saison De Dottignies 24/33cl,96,FLES,78.18,0
2016-07-15,102017,1005350,false,"Oud Beersel Framboise 12/37,5cl",72,FLES,196.28,0
2016-07-15,102017,1005500,false,Goliath Tripel 24/33cl,48,FLES,42.69,0
2016-07-15,102017,1005616,false,Rodenbach Caractère Rouge 6/75cl,60,FLES,349.56,0
2016-07-15,102017,1005920,false,Straffe Hendrik Heritage 6/75cl,12,FLES,89,0
2016-07-15,102017,1005931,false,La Vermontoise 12/75cl,48,FLES,112.03,0
2016-07-15,102017,1006749,false,Boon Oude Kriek Pet,6,KEYKEG,429.32,0
2016-07-15,102017,1006751,false,Boon Lambiek 2 jaar Keykeg,8,KEYKEG,423.87,0
2016-07-15,102017,1006872,false,Triomfbier Dupont,12,FLES,21.54,0
2016-07-15,102017,1008098,false,Spencer,72,FLES,132.69,0
2016-07-15,102017,1008639,false,Spencer Imperial Stout,18,FLES,83.94,0
2016-07-15,102017,1008818,false,Boon Framboise Pet,2,KEYKEG,144.55,0
2016-07-15,102017,1008884,false,Dupont Deux Amis Collaboration Brew,12,FLES,25.76,0
2016-07-15,102017,21,false,Leeggoed retour,-1,STUK,-1.6,0
2016-07-15,102017,E210,true,"Leeggoed € 2,10",-7,STUK,-14.7,0
2016-07-15,102017,E240,true,"Leeggoed € 2,4",24,STUK,57.6,0
2016-07-15,102017,E450,true,"Leeggoed € 4,50",32,STUK,139.8,0
2016-07-15,102017,E600,true,"Leeggoed € 6,00",3,STUK,18,0
2016-07-15,102017,E690,true,"Leeggoed € 6,90",3,STUK,20.7,0
2016-07-15,102027,1007594,false,Lucky Strike Add Free 19,2,PAK,11,0
2016-07-15,102027,1007608,false,Lucky STrike VT Red Tin 68g,1,STUK,10,0
2016-07-15,102027,1008562,false,Omnipollo Noa,1,KEYKEG,235.78,0
2016-07-15,100017,1008762,false,Pallet Ab Inbev Vaten,-2,STUK,-40,0
2016-07-15,100017,E3000,true,"Leeggoed € 30,00",-73,STUK,-2190,0
2016-07-15,100008,1001609,false,Pallet,2,STUK,25,0
2016-07-15,100008,1002494,false,Cochonnette Vapeur 24/33cl,1440,FLES,1257.23,94.63
2016-07-15,100008,1002495,false,Cochonne Vapeur 12/75cl,480,FLES,837.46,63.03
2016-07-15,100008,E240,true,"Leeggoed € 2,4",100,STUK,240,0
2016-07-15,101990,1001606,false,korting bieren & frisdranken,1,STUK,139.35,0
2016-07-15,101903,1001436,false,Boon Kriek OW 12/75cl,12,FLES,31.45,0
2016-07-15,101903,1001492,false,Hanssens gueuze 12/75cl,12,FLES,40.26,0
2016-07-15,101903,1001752,false,Achel Bruin 24/33cl,24,FLES,22.73,0
2016-07-15,101903,1001796,false,Achel blond 24/33cl,24,FLES,22.73,0
2016-07-15,101903,1001819,false,Bush Ambrée 24/33cl,96,FLES,88.41,0
2016-07-15,101903,1001917,false,Caracole Saxo 24/33cl,48,FLES,43.69,0
2016-07-15,101903,1001957,false,Celis White beer 24/25cl,24,FLES,10.13,0
2016-07-15,101903,1001962,false,Moinette Ambree 12/75cl,48,FLES,94.21,0
2016-07-15,101903,1001996,false,Avec Les Bons Voeux Dupont 12/75cl,72,FLES,151.79,0
2016-07-15,101903,1002045,false,De Ranke Guldenberg 24/33cl,240,FLES,215.31,0
2016-07-15,101903,1002046,false,De Ranke Guldenberg 6/75cl,60,FLES,183.92,0
2016-07-15,101903,1002124,false,Karmeliet Tripel 24/33cl,120,FLES,100.3,0
2016-07-15,101903,1002140,false,De Ranke Kriek 6/75cl,6,FLES,20.99,0
2016-07-15,101903,1002169,false,La Binchoise Blonde 24/33cl,48,FLES,39.04,0
2016-07-15,101903,1002170,false,La Binchoise Blonde 12/75cl,12,FLES,24.9,0
2016-07-15,101903,1002231,false,La Trappe Tripel 24/33cl,48,FLES,47.55,0
2016-07-15,101903,1002233,false,La Trappe Dubbel 24/33cl,48,FLES,40.98,0
2016-07-15,101903,1002268,false,Moinette Blonde 24/33cl,120,FLES,97.49,0
2016-07-15,101903,1002270,false,Moinette Blonde 12/75cl,48,FLES,88.69,0
2016-07-15,101903,1002292,false,Dolle Brouwers Oerbier 20/33cl,40,FLES,49.95,0
2016-07-15,101903,1002314,false,Pauwel Kwak 24/33cl,120,FLES,90.67,0
2016-07-15,101903,1002357,false,Rochefort 10 24/33cl,48,FLES,69.33,0
2016-07-15,101903,1002358,false,Rochefort 6 24/33cl,72,FLES,61.55,0
2016-07-15,101903,1002359,false,Rochefort 8 24/33cl,120,FLES,116.68,0
2016-07-15,101903,1002367,false,St.Bernardus Abt 12 12/75cl,12,FLES,38.6,0
2016-07-15,101903,1002385,false,Saison Dupont 12/75cl,60,FLES,87.97,0
2016-07-15,101903,1002392,false,Saison De Pipaix 24/33cl,48,FLES,37.88,0
2016-07-15,101903,1002492,false,Vleteren Blond 12 Bourbon 24/33cl,24,FLES,36.23,0
2016-07-15,101903,1002540,false,De Ranke XX-Bitter 24/33cl,72,FLES,58.66,0
2016-07-15,101903,1002564,false,Rulles blonde 12/75cl,24,FLES,61.53,0
2016-07-15,101903,1002566,false,Saison Dupont 24/33cl,96,FLES,63.13,0
2016-07-15,101903,1002590,false,Rulles Estivale 12/75cl,48,FLES,124.29,0
2016-07-15,101903,1003846,false,La Trappe blond 24/33cl,48,FLES,40.93,0
2016-07-15,101903,1004696,false,Karmeliet Tripel 12/75cl,60,FLES,156.9,0
2016-07-15,101903,1004706,false,Pauwel Kwak 12/75cl,60,FLES,154.88,0
2016-07-15,101903,1004945,false,De Ranke Saison De Dottignies 24/33cl,96,FLES,78.18,0
2016-07-15,101903,1004946,false,De Ranke Saison De Dottignies 6/75cl,24,FLES,62.53,0
2016-07-15,101903,1005366,false,De Dochter vd Korenaar Embrasse Peated Oak Aged 12,12,FLES,64.93,0
2016-07-15,101903,1005474,false,Millevertus La Bella Mère 24/33cl,48,FLES,47.92,0
2016-07-15,101903,1005660,false,De La Senne Jambe De Bois 24/33cl,96,FLES,95.9,0
2016-07-15,101903,1007580,false,La Trappe Tripel,18,FLES,37.13,0
2016-07-15,101903,1007732,false,La Trappe Blond,18,FLES,38.9,0
2016-07-15,101903,E150,true,"Leeggoed € 1,50",15,STUK,22.5,0
2016-07-15,101903,E240,true,"Leeggoed € 2,4",8,STUK,19.2,0
2016-07-15,101903,E340,true,"Leeggoed € 3,40",1,STUK,3.4,0
2016-07-15,101903,E450,true,"Leeggoed € 4,50",76,STUK,243.2,0
2016-07-15,101903,E650,true,"Leeggoed € 6,50",2,STUK,5.6,0
2016-07-15,102381,1001232,false,Timmermans Framboise 24/33cl,24,FLES,20.26,0
2016-07-15,102381,1001438,false,Boon Gueuze Mariage Parf. 12/37.5cl,12,FLES,19.66,0
2016-07-15,102381,1001516,false,Lindemans Pecheresse 24/25cl,24,FLES,16.84,0
2016-07-15,102381,1001667,false,Bieken 24/33cl,120,FLES,107.8,0
2016-07-15,102381,1001670,false,Blanche De Bruxelles 24/33cl,24,FLES,12.83,0
2016-07-15,102381,1001691,false,Delirium Nocturnum 24/33cl,96,FLES,102.17,0
2016-07-15,102381,1001752,false,Achel Bruin 24/33cl,48,FLES,45.46,0
2016-07-15,102381,1001757,false,Trappiste 6 24/33cl,24,FLES,129.68,0
2016-07-15,102381,1001758,false,Trappiste 8 24/33cl,24,FLES,131.63,0
2016-07-15,102381,1001759,false,Waase Wolf 24/33cl,72,FLES,64.59,0
2016-07-15,102381,1001776,false,Abbaye Des Rocs 24/33cl,24,FLES,18,0
2016-07-15,102381,1001789,false,Augustijn Grand Cru 24/33cl,24,FLES,19.52,0
2016-07-15,102381,1001819,false,Bush Ambrée 24/33cl,48,FLES,44.21,0
2016-07-15,102381,1001839,false,Blanche De Namur 24/25cl,24,FLES,10.8,0
2016-07-15,102381,1001841,false,Blanche des Neiges 24/33cl,24,FLES,14.55,0
2016-07-15,102381,1001844,false,La Binchoise Biere Des Ours 24/33cl,96,FLES,90.09,0
2016-07-15,102381,1001871,false,Bloemenbier 24/33cl,72,FLES,55.43,0
2016-07-15,102381,1001887,false,Bon Secours Myrtille 12/33cl,48,FLES,58,0
2016-07-15,102381,1001888,false,Bornem Tripel 24/33cl,24,FLES,19.52,0
2016-07-15,102381,1001903,false,Brugse Zot Blond 24/33cl,24,FLES,20.07,0
2016-07-15,102381,1001920,false,Corsendonk Agnus 24/33cl,24,FLES,18.37,0
2016-07-15,102381,1001940,false,Chimay Blauw 24/33cl,48,FLES,51.2,0
2016-07-15,102381,1001942,false,Chimay Rood 24/33cl,48,FLES,39.55,0
2016-07-15,102381,1001954,false,Clausthaler alk.vrij 24/33cl,48,FLES,20.35,0
2016-07-15,102381,1001989,false,Dolle Brouwers Dulle Teve 20/33cl,40,FLES,52.3,0
2016-07-15,102381,1001999,false,Delirium Tremens 24/33cl,96,FLES,102.14,0
2016-07-15,102381,1002003,false,Divine 24/33cl,48,FLES,54.09,0
2016-07-15,102381,1002036,false,Floris Chocolade 24/33cl,24,FLES,28.96,0
2016-07-15,102381,1002063,false,Gulden Draak 24/33cl,48,FLES,41.16,0
2016-07-15,102381,1002092,false,Hoegaarden Grand Cru 24/33cl,24,FLES,25.57,0
2016-07-15,102381,1002107,false,Hoegaarden Witbier 6/75cl,6,FLES,14.06,0
2016-07-15,102381,1002113,false,Judas 24/33cl,24,FLES,26.1,0
2016-07-15,102381,1002124,false,Karmeliet Tripel 24/33cl,24,FLES,20.06,0
2016-07-15,102381,1002131,false,Kasteelbier Donker 24/33cl,24,FLES,22.33,0
2016-07-15,102381,1002162,false,Leffe 9 Rituel 24/33cl,24,FLES,20.93,0
2016-07-15,102381,1002169,false,La Binchoise Blonde 24/33cl,24,FLES,19.52,0
2016-07-15,102381,1002171,false,La Binchoise Donker 24/33cl,24,FLES,20.06,0
2016-07-15,102381,1002178,false,Lucifer 24/33cl,24,FLES,21.47,0
2016-07-15,102381,1002181,false,Floris Mango 24/33cl,24,FLES,28.84,0
2016-07-15,102381,1002183,false,Leffe Donker 24/33cl,24,FLES,18.06,0
2016-07-15,102381,1002213,false,Abbaye Des Rocs La Montagnarde 24/33cl,24,FLES,18.36,0
2016-07-15,102381,1002231,false,La Trappe Tripel 24/33cl,24,FLES,23.77,0
2016-07-15,102381,1002256,false,Mc Chouffe 12/75cl,12,FLES,24.79,0
2016-07-15,102381,1002314,false,Pauwel Kwak 24/33cl,72,FLES,54.4,0
2016-07-15,102381,1002357,false,Rochefort 10 24/33cl,24,FLES,34.66,0
2016-07-15,102381,1002358,false,Rochefort 6 24/33cl,24,FLES,20.52,0
2016-07-15,102381,1002359,false,Rochefort 8 24/33cl,72,FLES,70.01,0
2016-07-15,102381,1002420,false,Sloeber 24/33cl,24,FLES,21.52,0
2016-07-15,102381,1002444,false,Satan Gold 24/33cl,24,FLES,20.92,0
2016-07-15,102381,1002478,false,Urthel Samaranth 24/33cl,24,FLES,21.96,0
2016-07-15,102381,1002529,false,Westmalle Dubbel 24/33cl,24,FLES,16.71,0
2016-07-15,102381,1002530,false,Westmalle Tripel 24/33cl,24,FLES,21.65,0
2016-07-15,102381,1002540,false,De Ranke XX-Bitter 24/33cl,24,FLES,19.55,0
2016-07-15,102381,1002565,false,Rulles Triple 12/75cl,24,FLES,68.3,0
2016-07-15,102381,1002590,false,Rulles Estivale 12/75cl,24,FLES,62.15,0
2016-07-15,102381,1003253,false,La Trappe Witte Trappist 24/33cl,48,FLES,30.56,0
2016-07-15,102381,1004056,false,Jupiler 24/33cl,144,FLES,65.55,0
2016-07-15,102381,1004074,false,Hopus 20/33cl,20,FLES,16.9,0
2016-07-15,102381,1004087,false,1830 Brune 10% 24/33cl,24,FLES,24.77,0
2016-07-15,102381,1004464,false,Mc Chouffe 24/33cl,24,FLES,21.86,0
2016-07-15,102381,1004637,false,Tempelier Corsendonk 24/33cl,48,FLES,38.82,0
2016-07-15,102381,1004706,false,Pauwel Kwak 12/75cl,24,FLES,61.95,0
2016-07-15,102381,1004724,false,Steenuilke 24/33cl,24,FLES,20.33,0
2016-07-15,102381,1005267,false,Rulles La Grande 10 12/75cl,24,FLES,89.32,0
2016-07-15,102381,1005353,false,Delirium Red 24/33cl,48,FLES,50.9,0
2016-07-15,102381,1005462,false,Kasteelbier Cuvée Du Chateau 24/33cl,24,FLES,24.45,0
2016-07-15,102381,1005498,false,Keizer Karel Ommegang 24/33cl,48,FLES,41.14,0
2016-07-15,102381,1005614,false,Gauloise Fruits Rouge 24/33cl,24,FLES,21.59,0
2016-07-15,102381,1005673,false,John Martin's IPA 24/33cl,24,FLES,20.88,0
2016-07-15,102381,1006078,false,Belgoo Bio Amber 24/33cl,24,FLES,23.51,0
2016-07-15,102381,1006082,false,Lupulus Blonde 12/75cl,24,FLES,50.93,0
2016-07-15,102381,1006083,false,Lupulus Brune 12/75cl,24,FLES,51.87,0
2016-07-15,102381,1006306,false,Affligem Blond 24/30cl,24,FLES,18.8,0
2016-07-15,102381,1006519,false,La Chouffe Soleil 24/33cl,24,FLES,19.58,0
2016-07-15,102381,1006565,false,Rulles Saison XIII,24,FLES,62.38,0
2016-07-15,102381,1006873,false,Saison Dupont Dry Hopping,24,FLES,22.68,0
2016-07-15,102381,E1180,true,"Leeggoed € 11,80",10,STUK,80,0
2016-07-15,102381,E1200,true,"Leeggoed € 12,00",1,STUK,8.8,0
2016-07-15,102381,E240,true,"Leeggoed € 2,4",11,STUK,26.4,0
2016-07-15,102381,E450,true,"Leeggoed € 4,50",69,STUK,220.8,0
2016-07-15,102381,E600,true,"Leeggoed € 6,00",2,STUK,6.4,0
2016-07-15,102381,E650,true,"Leeggoed € 6,50",2,STUK,5.6,0
2016-07-15,102381,E690,true,"Leeggoed € 6,90",1,STUK,5.6,0
2016-07-15,102381,E700,true,"Leeggoed € 7,00",7,STUK,22.4,0
2016-07-15,102381,E800,true,Leeggoed € 8,2,STUK,6.4,0
2016-07-15,102381,E950,true,"Leeggoed € 9,5",4,STUK,27.2,0
2016-07-15,100223,1001438,false,Boon Gueuze Mariage Parf. 12/37.5cl,240,FLES,373.63,19.66
2016-07-15,100223,1001528,false,"Oud Beersel Gueuze 12/37,5cl",84,FLES,178.25,9.38
2016-07-15,100223,1001543,false,"Timmermans Oude Gueuze Tradition 12/37,5cl",120,FLES,167.17,8.8
2016-07-15,100223,1001552,false,Timmermans Kriek 24/25cl,240,FLES,145.25,7.65
2016-07-15,100223,1001557,false,Timmermans Peche 24/25cl,240,FLES,173.28,9.12
2016-07-15,100223,1001676,false,Bon Secours Amber 12/33cl,60,FLES,61.42,3.23
2016-07-15,100223,1001677,false,Bon Secours Blonde 12/33cl,60,FLES,61.42,3.23
2016-07-15,100223,1001752,false,Achel Bruin 24/33cl,240,FLES,215.9,11.36
2016-07-15,100223,1001796,false,Achel blond 24/33cl,480,FLES,431.79,22.73
2016-07-15,100223,1001888,false,Bornem Tripel 24/33cl,120,FLES,92.71,4.88
2016-07-15,100223,1001892,false,Brugge Tripel 24/33cl,120,FLES,89.14,4.69
2016-07-15,100223,1001950,false,Keizer Karel Rood 24/33cl,240,FLES,193.04,10.16
2016-07-15,100223,1002092,false,Hoegaarden Grand Cru 24/33cl,240,FLES,242.9,12.78
2016-07-15,100223,1002109,false,Hoegaarden Rosee 24/25cl,240,FLES,151.23,7.96
2016-07-15,100223,1002144,false,Keizer Karel Blond 24/33cl,240,FLES,193.04,10.16
2016-07-15,100223,1002314,false,Pauwel Kwak 24/33cl,2016,FLES,1447.17,76.17
2016-07-15,100223,1002501,false,Val-Dieu Brune 24/33cl,216,FLES,200.17,10.54
2016-07-15,100223,1002502,false,Val-Dieu Grand Cru 12/75cl,120,FLES,345.06,18.16
2016-07-15,100223,1004463,false,La Chouffe 24/33cl,1944,FLES,1682.18,88.54
2016-07-15,100223,1004730,false,Tripel Klok 24/33cl,120,FLES,103,5.42
2016-07-15,100223,1004742,false,Vicaris Tripel 24/33cl,120,FLES,98.72,5.2
2016-07-15,100223,1006627,false,Oude Geuze 3 Fonteinen doos,120,FLES,328.77,17.3
2016-07-15,100223,E240,true,"Leeggoed € 2,4",32,STUK,76.8,0
2016-07-15,100223,E450,true,"Leeggoed € 4,50",284,STUK,908.8,0
2016-07-15,100223,E700,true,"Leeggoed € 7,00",5,STUK,16,0
2016-07-15,100223,E950,true,"Leeggoed € 9,5",10,STUK,68,0
2016-07-15,100185,1001270,false,Delirium Tremens Glas,36,STUK,62.78,0
2016-07-15,100185,1001292,false,Gulden Draak Glas,48,STUK,0,0
2016-07-15,100185,1001362,false,St.Bernardus Glas,24,STUK,41.45,0
2016-07-15,100185,1001646,false,Jupiler 24/25cl,960,FLES,318.5,16.76
2016-07-15,100185,1001752,false,Achel Bruin 24/33cl,240,FLES,215.9,11.36
2016-07-15,100185,1001756,false,Trappiste 12 24/33cl,240,FLES,1421.19,74.8
2016-07-15,100185,1001758,false,Trappiste 8 24/33cl,120,FLES,625.22,32.91
2016-07-15,100185,1001875,false,Barbar 24/33cl,480,FLES,421.4,22.18
2016-07-15,100185,1001935,false,Cuvee Des Trolls 24/25cl,240,FLES,128.21,6.75
2016-07-15,100185,1001961,false,Duvel 24/33cl,1440,FLES,1132.53,59.61
2016-07-15,100185,1002054,false,G.Carolus Classic 24/33cl,480,FLES,408.55,21.5
2016-07-15,100185,1002136,false,Kasteelbier Tripel 24/33cl,240,FLES,211.27,11.12
2016-07-15,100185,1002162,false,Leffe 9 Rituel 24/33cl,360,FLES,298.23,15.7
2016-07-15,100185,1002227,false,Leffe Tripel 24/33cl,120,FLES,119.22,6.27
2016-07-15,100185,1002231,false,La Trappe Tripel 24/33cl,240,FLES,225.85,11.89
2016-07-15,100185,1002235,false,La Trappe Quadrupel 24/33cl,720,FLES,710.9,37.42
2016-07-15,100185,1002248,false,Maredsous 6 Blond 24/33cl,240,FLES,168.22,8.85
2016-07-15,100185,1002258,false,Mongozo Coconut 24/33cl,648,FLES,782.74,41.2
2016-07-15,100185,1002357,false,Rochefort 10 24/33cl,1200,FLES,1646.51,86.66
2016-07-15,100185,1002359,false,Rochefort 8 24/33cl,1200,FLES,1108.51,58.34
2016-07-15,100185,1002442,false,Satan Red 24/33cl,480,FLES,390.03,20.53
2016-07-15,100185,1002566,false,Saison Dupont 24/33cl,192,FLES,119.45,6.29
2016-07-15,100185,1003187,false,Leffe Blond perfect draft 6L,30,STUK,427.48,22.5
2016-07-15,100185,1003189,false,Stella Artois perfect draft 6L,30,STUK,359.7,18.93
2016-07-15,100185,1004056,false,Jupiler 24/33cl,960,FLES,415.17,21.85
2016-07-15,100185,1004547,false,La Trappe Isid'or 24/33cl,240,FLES,224.36,11.81
2016-07-15,100185,1005141,false,Mongozo premium pilsener 24/33cl,720,FLES,623.77,32.83
2016-07-15,100185,1005280,false,Leffe Ruby 24/33cl,240,FLES,185.1,9.74
2016-07-15,100185,1005517,false,Duvel Tripel Hop 24/33cl,480,FLES,503.39,26.49
2016-07-15,100185,1005531,false,Cuvee des trolls Glas,6,STUK,7.5,0
2016-07-15,100185,1007246,false,Triporteur From Heaven 24/33cl,144,FLES,130.46,6.87
2016-07-15,100185,E450,true,"Leeggoed € 4,50",378,STUK,1209.6,0
2016-07-15,100185,E500,true,"Leeggoed € 5,00",60,STUK,426,0
2016-07-15,100185,E700,true,"Leeggoed € 7,00",72,STUK,230.4,0
2016-07-15,100185,E850,true,"Leeggoed € 8,50",6,STUK,19.2,0
2016-07-15,100175,1001273,false,St.Bernardus Abt 12 vat 20L,2,STUK,101.33,7.63
2016-07-15,100175,1001428,false,"Boon Oude Gueuze 12/37,5cl",240,FLES,275.47,20.73
2016-07-15,100175,1001435,false,Boon Kriek 12/37.5cl,120,FLES,152.54,11.48
2016-07-15,100175,1001441,false,Belle Vue Gueuze 24/25cl,240,FLES,138.58,10.44
2016-07-15,100175,1001498,false,"Lindemans Gueuze 12/37,5cl",60,FLES,42.69,3.21
2016-07-15,100175,1001505,false,"Lindemans Framboise 12/37,5cl",60,FLES,75.2,5.66
2016-07-15,100175,1001510,false,Lindemans Gueuze 24/25cl,480,FLES,191.52,14.42
2016-07-15,100175,1001511,false,Lindemans Kriek 24/25cl,6720,FLES,3695.08,278.12
2016-07-15,100175,1001512,false,"Lindemans Kriek 12/37,5cl",60,FLES,57.14,4.3
2016-07-15,100175,1001516,false,Lindemans Pecheresse 24/25cl,480,FLES,313.28,23.58
2016-07-15,100175,1001517,false,Mort Subite Gueuze 24/25cl,360,FLES,233.47,17.58
2016-07-15,100175,1001518,false,Mort Subite Gueuze 20/37.5cl,240,FLES,289.51,21.79
2016-07-15,100175,1001524,false,Mort Subite Kriek Original 24/25cl,480,FLES,311,23.4
2016-07-15,100175,1001525,false,Mort Subite Kriek Original 20/37.5cl,160,FLES,216.77,16.32
2016-07-15,100175,1001609,false,Pallet,3,STUK,37.5,0
2016-07-15,100175,1001647,false,Jupiler 12/75cl,480,FLES,456.46,34.36
2016-07-15,100175,1001648,false,Jupiler blue 24/25cl,960,FLES,331.22,24.93
2016-07-15,100175,1001660,false,Stella Artois 24/25cl,3360,FLES,1100.94,82.86
2016-07-15,100175,1001672,false,Blanche De Namur 24/33cl,120,FLES,63.31,4.76
2016-07-15,100175,1001691,false,Delirium Nocturnum 24/33cl,120,FLES,118.77,8.94
2016-07-15,100175,1001752,false,Achel Bruin 24/33cl,480,FLES,422.7,31.82
2016-07-15,100175,1001753,false,"Troubadour Blond 6,5% 24/33cl",240,FLES,180.66,13.6
2016-07-15,100175,1001793,false,Dolle Brouwers Arabier 20/33cl,100,FLES,113.26,8.52
2016-07-15,100175,1001796,false,Achel blond 24/33cl,720,FLES,634.06,47.72
2016-07-15,100175,1001819,false,Bush Ambrée 24/33cl,480,FLES,411.13,30.94
2016-07-15,100175,1001839,false,Blanche De Namur 24/25cl,480,FLES,200.8,15.12
2016-07-15,100175,1001840,false,Blanche De Namur 12/75cl,444,FLES,569.19,42.84
2016-07-15,100175,1001882,false,Bosbier 24/25cl,48,FLES,29.62,2.23
2016-07-15,100175,1001890,false,Brugs Tarwebier 24/25cl,120,FLES,57.31,4.31
2016-07-15,100175,1001903,false,Brugse Zot Blond 24/33cl,4800,FLES,3733.93,281.06
2016-07-15,100175,1001905,false,Brugse Zot Dubbel 24/33cl,480,FLES,392.82,29.57
2016-07-15,100175,1001907,false,Carlsberg 24/25cl,3600,FLES,2264.45,170.44
2016-07-15,100175,1001920,false,Corsendonk Agnus 24/33cl,480,FLES,341.65,25.72
2016-07-15,100175,1001923,false,Cuvee de Ciney Donker 24/25cl,48,FLES,36.14,2.72
2016-07-15,100175,1001933,false,Corsendonk Pater 24/33cl,1296,FLES,937.77,70.58
2016-07-15,100175,1001943,false,Chimay Premiere 12/75cl,120,FLES,204.56,15.4
2016-07-15,100175,1001990,false,Strubbe Dikke Mathile 24/25cl,120,FLES,66.43,5
2016-07-15,100175,1001999,false,Delirium Tremens 24/33cl,360,FLES,356.2,26.81
2016-07-15,100175,1002010,false,Ename blond 24/33cl,120,FLES,98.36,7.4
2016-07-15,100175,1002054,false,G.Carolus Classic 24/33cl,720,FLES,599.92,45.16
2016-07-15,100175,1002058,false,G.Carolus Tripel 24/33cl,720,FLES,601.19,45.25
2016-07-15,100175,1002072,false,Guinness 24/33cl,1200,FLES,1329.19,100.05
2016-07-15,100175,1002074,false,Gordon Scotch Ale 24/33cl,120,FLES,107.96,8.13
2016-07-15,100175,1002087,false,Hommelbier 24/25cl,480,FLES,268.66,20.23
2016-07-15,100175,1002103,false,Strubbe Houten Kop 24/25cl,120,FLES,66.43,5
2016-07-15,100175,1002105,false,Hoegaarden Witbier 24/25cl,720,FLES,330.68,24.89
